ID,Prediction
0,0.1583173175915066
1,0.2570644956328505
2,0.3286621980958482
3,0.22094102971277102
4,0.3395563765980565
5,0.6401381848851934
6,0.16332494903458772
7,1.0298022346516198
8,1.340402256120256
9,0.10308342660017424
10,0.5587931175634065
11,0.16136756848088227
12,0.4244479825635444
13,0.5735675072284853
14,0.324281178207506
15,0.25197278113819344
16,0.21260776141777957
17,0.20617970137207103
18,0.1798505735624645
19,0.7881479826743073
20,0.17138380717152896
21,0.18705788128206713
22,0.3117771906567696
23,0.2097597958268538
24,0.10735743508818302
25,0.4557131239085557
26,0.3919719879427122
27,0.20204399201151838
28,0.400785075687248
29,0.7727480032549312
30,0.07341895949494569
31,0.16466381017393103
32,0.32375520722642925
33,0.3068023209845385
34,0.570972028469182
35,1.2739514999119905
36,0.32225340065704167
37,0.46868855027651635
38,0.5711743527861591
39,0.5732006420343665
40,0.310816012081642
41,0.30815980402066534
42,0.4455936236100533
43,0.8341144752306537
44,0.3120842645640852
45,0.20599926554763562
46,0.30149119976096245
47,0.7388453924823192
48,0.3848478125431001
49,0.36972458618075904
50,0.5166931702690327
51,0.17613396952751548
52,0.9541206853790211
53,0.13959243085669848
54,0.49844996869103453
55,0.13391088950383292
56,0.47765872187363745
57,0.1600161824011227
58,0.25926820538752354
59,0.1274892930780369
60,0.4605875815447412
61,0.4448370632518157
62,0.1551761249481213
63,0.23613339601183939
64,0.3042648051238253
65,0.2947983347899477
66,0.1781849008200988
67,0.20121059277303963
68,0.5639754267905519
69,0.9612844649006667
70,1.2859657979672692
71,1.1616185727717845
72,0.42099638616073226
73,0.25289077765053153
74,0.1695969507348886
75,0.23377850693087665
76,0.1794038010285466
77,0.15806514790939288
78,0.15138256446315398
79,0.2809177466112782
80,0.22465695135104416
81,0.13498958956316914
82,0.10885478852448209
83,0.6830859482934968
84,1.2415598960326495
85,0.2213439368490236
86,0.7423000969614716
87,0.20386474500591345
88,0.1830123898093519
89,0.565215567620462
90,0.13059147307514193
91,0.5122661076391932
92,0.2955738149382222
93,0.47849733998759747
94,0.23472675004413482
95,0.1537321723594801
96,0.20327661123461513
97,0.11788388929792255
98,0.3792445706697135
99,0.883807110572195
100,0.37215272482358686
101,0.570881623190355
102,0.42107362283172334
103,0.28549507857333156
104,0.24974545742176693
105,0.1899219434321157
106,0.14262734550607342
107,0.4251602147221823
108,0.07956905005629145
109,0.4902110792019847
110,0.35123339002937615
111,0.2380694361835315
112,0.5958802099787537
113,0.2907714485975759
114,1.311224731429351
115,0.19636254522299584
116,0.09418568630448364
117,0.6325051217095028
118,0.5125277847973218
119,0.23990922352091246
120,0.14112675263505853
121,0.26484573718273013
122,1.1355293170870417
123,0.9235785661926379
124,0.3002727448155437
125,0.30277671566104963
126,0.219972418051698
127,0.6324520920748649
128,0.26536082007547296
129,0.20950500236313682
130,0.7942883186844156
131,0.43599014019544463
132,0.2244217384281786
133,0.1543982223297388
134,0.11500399020105478
135,0.2743117406599607
136,0.07430281125152287
137,0.18875024827124914
138,0.3062676959857445
139,0.048137466946721705
140,0.1247535206912678
141,0.32201414407775886
142,0.7861518736274239
143,0.3487345294329567
144,0.327072200413652
145,0.32504577266731915
146,0.7745568807815492
147,0.17695766928001425
148,0.15779176449333662
149,0.2380564085067231
150,0.7682236247963773
151,0.11291041190402996
152,0.3507146763619392
153,0.1612982938744896
154,0.60092341651813
155,0.17042181613946972
156,0.4438141464739658
157,0.1511842588666138
158,0.1759782944336942
159,0.6011242866864511
160,0.38712679853833193
161,0.31662708499651754
162,0.20725556289509556
163,0.15433576939204857
164,0.20451326188291027
165,0.2617310433733938
166,0.19745042386830383
167,0.37563439468590637
168,0.7008725654609349
169,0.14090013696538134
170,0.2729329976699297
171,0.5256609672713046
172,0.10945674126875414
173,2.2327362000142177
174,0.4310241971531345
175,0.1801361929698299
176,0.3258076416257025
177,0.22049559508649094
178,0.9059580087561518
179,0.3327312214060781
180,0.7568448689580203
181,0.359304883285532
182,0.2150658700451127
183,0.09373870235088035
184,0.9201414046014621
185,0.32430547179643604
186,0.7661909192174818
187,0.6598036631768864
188,0.30485849618061733
189,0.32223367782320345
190,1.605288588462655
191,0.6971681389849574
192,2.6857171124739447
193,0.14434496975954375
194,0.2599335549333414
195,0.3022685112487856
196,0.1821794305936153
197,0.33175366026209124
198,0.5002170130488718
199,0.1262021934649213
200,0.16059897462986408
201,0.14146264996910501
202,0.8630777806661553
203,0.2459675014709803
204,0.967573934093366
205,0.25072726694415
206,0.3596129523072688
207,0.302285255535992
208,0.10336998412874704
209,0.98287425876469
210,0.29912288642898643
211,0.39179507177080447
212,0.11103016137377349
213,0.5931051474766371
214,0.38802875963171474
215,0.3031983740085183
216,0.43382268564333837
217,0.16886278410458883
218,0.16548360620758704
219,0.32940223653375367
220,0.36481985479708
221,0.7666752474081712
222,0.5370519972161784
223,0.8405975394618193
224,0.3104972656180403
225,0.19227445058748605
226,0.34002795375657163
227,0.3763672795069106
228,0.2825394220641113
229,0.09472336673228546
230,0.2328448663801826
231,0.29833966164317405
232,0.1504548737606863
233,0.3568515514855533
234,0.22052144637145804
235,1.4021899870966203
236,0.18181831593018433
237,0.18364373320254412
238,1.0815452912833705
239,0.45049272453849504
240,0.23614656996600794
241,0.45420115718363485
242,0.4324215483812185
243,0.12320037172619504
244,0.3925046830838276
245,0.9101088603228782
246,0.08309838801971163
247,1.2626436551686566
248,0.6060520038725277
249,0.26627720196996857
250,0.819749904606726
251,0.22982588393510003
252,0.11262424186577251
253,0.07757392225290509
254,0.22074126070098746
255,0.1011429456617995
256,0.5472661796270258
257,0.12389667350041476
258,1.4700853401535017
259,0.2695653778978964
260,0.25028376080440606
261,0.9710099280577725
262,0.22379891180790573
263,0.12021253456464993
264,0.23445829959809697
265,0.3830976704806123
266,0.12597329509928923
267,0.22093748867490096
268,0.09497349334992862
269,0.27810522526757026
270,0.23649760605859713
271,0.16329418074629098
272,0.23831039431676235
273,0.22409004009618644
274,0.559257554419086
275,0.23573343939275596
276,1.6603754553865417
277,1.2610125744620395
278,0.42203832662696306
279,0.13750597135742187
280,0.7535889726810627
281,0.10321071119055497
282,0.13702257336188117
283,0.279217772869613
284,0.27004571089415774
285,0.7803865176435651
286,0.44408264996054747
287,0.3480257705068612
288,0.3161718860406256
289,0.2854962525734488
290,0.13406527646572045
291,0.3489135890925171
292,0.4330055919452084
293,0.6654277866631422
294,0.281896027019451
295,0.12348383314030503
296,0.1282823630483732
297,0.19886559710727922
298,0.2608842871257611
299,1.154727461783966
300,0.35141620244861216
301,0.2587018797235962
302,0.7569128329984851
303,0.8177825554522831
304,0.2672055160268336
305,0.25344551844475594
306,0.39466750165880365
307,0.46893354819873884
308,0.52708427390077
309,0.3954859135289899
310,0.38343656033363155
311,0.27446726745533373
312,0.477536177434485
313,0.1621813071047061
314,1.5409979708857986
315,0.32079156529653247
316,0.05172087331261329
317,0.7838722252858412
318,0.31581727298271345
319,0.29648010662552443
320,0.26133406177014473
321,0.8439506762610158
322,0.4120331418781948
323,0.5916153260862828
324,0.19705352827820277
325,0.44676783062449377
326,0.34290881576700855
327,0.20760554400480566
328,0.08413038214895098
329,0.1585196460241192
330,0.23999382925544965
331,0.6311659929376213
332,0.2592473777762134
333,0.1693635722352004
334,0.17358864596408555
335,0.16842877011697396
336,0.3234306815494819
337,1.0693725027588505
